county,areacode,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
10001,1000101,挹秀里,F010002822,府後立體停車場-男廁,新北市板橋區挹秀里府中路32號,新北市政府交通局,25.00986400,121.45845600,特優級,交通,男廁所,日月亭股份有限公司,0
10021,1001104,篤農里,D040000277,小腳腿多功能活動中心室外女廁,臺南市柳營區篤農里小腳腿226號之1,柳營區公所,23.29091800,120.36809500,特優級,社福機構、集會場所,女廁所,柳營區公所,0
10021,1001102,津城里,D020000208,鹽水文物陳列館1F女廁,臺南市鹽水區津城里武廟路８７號之１,鹽水區公所,23.32406500,120.26561800,特優級,文化育樂活動場所,女廁所,鹽水區公所,0
10021,1001102,津城里,D020000207,鹽水文物陳列館1F性別友善廁,臺南市鹽水區津城里武廟路８７號之１,鹽水區公所,23.32406500,120.26561800,特優級,文化育樂活動場所,性別友善廁所,鹽水區公所,0
10003,1000303,福仁里,H030000311,大溪區衛生所3F女廁,桃園市大溪區福仁里仁愛路1號,大溪區衛生所,24.88448800,121.28547800,特優級,民眾洽公場所,女廁所,大溪區衛生所,0
10007,1000709,溪頭村,N090000080,芬園鄉立納骨塔1F-女廁,彰化縣芬園鄉溪頭村碧園路一段287巷301號,芬園鄉公所,23.97825499,120.63695056,不合格,宗教禮儀場所,女廁所,芬園鄉公所,0
10009,1000904,福興里,P040000187,西螺鎮福興里活動中心2F左側廁所-混合廁,雲林縣西螺鎮福興里中市路31號,西螺鎮公所,23.80234000,120.45974000,特優級,社福機構、集會場所,混合廁所,西螺鎮福興里辦公處,0
10001,1000121,埔坪里,F210000206,台灣中油經國南海站-無障礙廁所,新北市三芝區埔坪村北海路二段168號,經濟部,25.26122500,121.50277400,特優級,商業營業場所,無障礙廁所,台灣中油股份有限公司經國南海站,0
10014,1001402,和平里,V020000133,成功鎮和平活動中心無障礙廁所,臺東縣成功鎮和平里和平路15號,臺東縣成功鎮公所,23.05987700,121.33977800,特優級,社福機構、集會場所,無障礙廁所,臺東縣成功鎮公所,0
10014,1001402,和平里,V020000132,成功鎮和平活動中心女廁,臺東縣成功鎮和平里和平路15號,臺東縣成功鎮公所,23.05987700,121.33977800,特優級,社福機構、集會場所,女廁所,臺東縣成功鎮公所,0
64000,1001213,社南里,E240000171,路竹區體育公園-性別友善廁所,高雄市路竹區社南里大同路155號,高雄市政府運動發展局,22.86281200,120.26721900,特優級,公園,性別友善廁所,高雄市路竹區公所,0
64000,1001213,社南里,E240000170,路竹區體育公園-親子廁所,高雄市路竹區社南里大同路155號,高雄市政府運動發展局,22.86281200,120.26721900,特優級,公園,親子廁所,高雄市路竹區公所,1
10009,1000916,五港村,P160000094,台西鄉五條港成功公廁-親子廁,雲林縣臺西鄉五港村五港路442號,雲林縣政府城鄉發展處城鄉工程科,23.71693000,120.20243100,優等級,其他,親子廁所,雲林縣政府城鄉發展處城鄉工程科,0
10008,1000807,瑞田村,M070000093,瑞田社區活動中心1F-混合廁所,南投縣鹿谷鄉瑞田村仁愛路,縣市政府,23.80486600,120.79291300,特優級,社福機構、集會場所,混合廁所,鹿谷鄉公所,0
10001,1000105,和平里,F050001188,頭前國中地下停車場B1-男廁,新北市新莊區和平里中原路2號B1,新北市政府交通局,25.05518400,121.45948400,特優級,交通,男廁所,日月亭股份有限公司,0
10001,1000101,五權里,F010002826,五權公園地下公有停車場-女廁,新北市板橋區五權里廣權路130號地下一樓,新北市政府交通局,24.99299200,121.46564400,特優級,交通,女廁所,日月亭股份有限公司,0
10004,1000402,仁愛里,J020000266,竹東鎮竹東生態公園-無障礙親子廁所,新竹縣竹東鎮仁愛里竹東堤防前,經濟部水利署第二河川分署,24.74141376,121.09345436,特優級,公園,無障礙廁所,新竹縣政府環境保護局,1
10021,1002101,大學里,D320000856,大學東寧社區聯合活動中心1F女廁,臺南市東　區大學里林森路二段252號,東區區公所,22.99204500,120.22425600,特優級,社福機構、集會場所,女廁所,東區區公所,0
10021,1002108,大涼里,D370000960,中油中華西路南加油站無障礙廁,臺南市中西區大涼里中華西路二段２號,中油台南營業處,22.98714500,120.18698400,特優級,商業營業場所,無障礙廁所,中油台南營業處,0
10017,1001704,光華里,C040000328,朝棟里民活動中心-男廁,基隆市仁愛區光華里成功一路,基隆市政府,25.12847400,121.73599100,不合格,社福機構、集會場所,男廁所,基隆市仁愛區公所,0
10010,1001007,大潭村,Q070000218,新港鄉大潭村岳湖旁-男廁,嘉義縣新港鄉大潭村大潭段精忠小段,嘉義縣新港鄉公所,23.55346534,120.37258253,特優級,其他,男廁所,嘉義縣新港鄉公所,0
10021,1002101,大智里,D320000853,東區大智里活動中心2F無障礙廁,臺南市東　區大智里德東街９０號,東區區公所,22.96162200,120.23009600,特優級,社福機構、集會場所,無障礙廁所,東區區公所,0
10001,1000103,福美里,F030001261,"佳和公園地下停車場 B1-男廁",新北市中和區福美里中山路2段64巷9號B1,新北市政府交通局,25.00490100,121.50320300,特優級,交通,男廁所,俥亭停車事業股份有限公司,0
10021,1002104,北門里,D340000436,實踐社區活動中心女廁,臺南市北　區北門里大武街１６１號,北區區公所,23.01340800,120.21577100,特優級,社福機構、集會場所,女廁所,北區區公所,0
10003,1000303,福仁里,H030000308,大溪區衛生所2F男廁,桃園市大溪區福仁里仁愛路1號,大溪區衛生所,24.88448800,121.28547800,特優級,民眾洽公場所,男廁所,大溪區衛生所,0
10003,1000313,澤仁里,H130000096,復興區衛生所1F無障礙廁所,桃園市復興區澤仁村中正路25號,復興區衛生所,24.81507100,121.35098200,特優級,民眾洽公場所,無障礙廁所,復興區衛生所,0
10001,1000112,新峰里,F120000298,新峰里市民活動中心-混合廁所,新北市瑞芳區新峰里新峰里三爪子坑路一○六號,新北市瑞芳區公所,25.10774200,121.81653600,特優級,社福機構、集會場所,混合廁所,新北市瑞芳區公所,0
10013,1001301,維新里,T010000758,屏東西市場二樓女廁,屏東縣屏東市維新里和平路320號,屏東縣政府工商科,22.67221400,120.47845000,特優級,商業營業場所,女廁所,屏東縣政府工商科,0
10001,1000127,磺港里,F270000227,金山獅頭山-無障礙廁所,新北市金山區磺港村金山獅頭山公園內,交通部觀光署北海岸及觀音山國家風景區管理處,25.23108200,121.64923000,特優級,觀光地區及風景區,無障礙廁所,交通部觀光署北海岸及觀音山國家風景區管理處,0
10009,1000902,南昌里,P020000223,斗南鎮第二公有零售市場C棟-男廁,雲林縣斗南鎮南昌里光復街36號,斗南鎮公所,23.67486400,120.47780000,優等級,商業營業場所,男廁所,雲林縣斗南鎮公所,0
10019,1000604,中社里,B120000291,臺中市港區藝術中心(雅書廊)3F-性別友善廁所,臺中市清水區中社里忠貞路21號,臺中市政府文化局,24.27046800,120.55834600,特優級,文化育樂活動場所,性別友善廁所,臺中市港區藝術中心,0
10009,1000901,社口里,P010000691,斗六市籽公園-女廁,雲林縣斗六市社口里府前街149號,縣市政府,23.70508800,120.54237600,特優級,公園,女廁所,雲林縣政府教育處社教科,0
10009,1000901,社口里,P010000688,斗六市籽公園-無障礙廁,雲林縣斗六市社口里府前街149號,縣市政府,23.70508800,120.54237600,特優級,公園,無障礙廁所,雲林縣政府教育處社教科,0
10013,1001308,九清村,T080000046,九如鄉巴轆公園性別友善廁所-1,屏東縣九如鄉九清村九如路二段426號,九如鄉公所,22.72637100,120.48715800,特優級,公園,性別友善廁所,九如鄉公所,1
10013,1001309,瀰力村,T090000091,瀰力活動中心1樓女廁,屏東縣里港鄉瀰力村瀰力路8-3號,里港鄉公所,22.82229260,120.49153417,特優級,社福機構、集會場所,女廁所,里港鄉公所,0
10017,1001704,文昌里,C040000331,基隆轉運站-北側-女廁,基隆市仁愛區文昌里港西街5號,基隆轉運站,25.13235100,121.73954500,特優級,交通,女廁所,基隆轉運站,0
10002,1000203,蘇西里,G030000184,蘇澳鎮民代表會-無障礙廁所,宜蘭縣蘇澳鎮蘇西里蘇港路217號,蘇澳鎮公所,24.59453100,121.84139800,特優級,民眾洽公場所,無障礙廁所,蘇澳鎮民代表會,1
10002,1000203,蘇西里,G030000183,蘇澳鎮民代表會-女廁,宜蘭縣蘇澳鎮蘇西里蘇港路217號,蘇澳鎮公所,24.59453100,121.84139800,特優級,民眾洽公場所,女廁所,蘇澳鎮民代表會,0
10007,1000717,仁雅村,N170000157,社頭鄉立圖書館1樓(無障礙廁所),彰化縣社頭鄉仁雅村信義三路55號,社頭鄉公所,23.89748300,120.58962400,特優級,文化育樂活動場所,無障礙廁所,社頭鄉立圖書館,0
10002,1000204,城北里,G040000159,頭城農會-無障礙廁所,宜蘭縣頭城鎮城北里城北里西五巷3-1號,宜蘭縣頭城鎮農會,24.85960957,121.82437053,特優級,民眾洽公場所,無障礙廁所,宜蘭縣頭城鎮農會,0
10005,1000518,清安村,K180000035,清安豆腐街-無障礙廁,苗栗縣泰安鄉清安村洗水坑,泰安鄉公所,24.44665800,120.90530300,特優級,商業營業場所,無障礙廁所,泰安鄉公所,0
09020,0902003,正義里,W030000135,環保公園親子廁所,金門縣金湖鎮正義里尚義,金門縣環境保護局,24.43983041,118.36849101,特優級,公園,親子廁所,金門縣環境保護局,1
10003,1000311,新生里,H110000182,新屋區第一公有零售市場-無障礙廁所,桃園市新屋區新生里中山路370號,桃園市新屋區公所,24.97285405,121.10401261,特優級,商業營業場所,無障礙廁所,桃園市新屋區公所,1
10021,1002101,仁和里,D320000859,仁和社區活動中心1F性別友善廁,臺南市東　區仁和里仁和路113巷39號,東區區公所,22.97104600,120.23423000,特優級,社福機構、集會場所,性別友善廁所,東區區公所,0
10001,1000105,和平里,F050001189,頭前國中地下停車場B1-女廁,新北市新莊區和平里中原路2號B1,新北市政府交通局,25.05518400,121.45948400,特優級,交通,女廁所,日月亭股份有限公司,0
10001,1000101,五權里,F010002827,五權公園地下公有停車場-男廁,新北市板橋區五權里廣權路130號地下一樓,新北市政府交通局,24.99299200,121.46564400,特優級,交通,男廁所,日月亭股份有限公司,0
10009,1000907,古坑村,P070000314,古坑鄉民代表會1F-混合廁,雲林縣古坑鄉古坑村中山路47號,古坑鄉公所,23.64280700,120.56168900,特優級,民眾洽公場所,混合廁所,古坑鄉公所,0
10021,1001106,東原里,D060000073,東山區東原里聯合辦公處友善混合廁,臺南市東山區東原里前大埔3號,東山區公所,23.26610200,120.44596300,特優級,社福機構、集會場所,混合廁所,東山區公所,0
10001,1000103,福美里,F030001264,"佳和公園地下停車場 B1-親子廁",新北市中和區福美里中山路2段64巷9號B1,新北市政府交通局,25.00490100,121.50320300,特優級,交通,親子廁所,俥亭停車事業股份有限公司,0
10005,1000505,建國里,K050000262,蟠桃公園-女廁,苗栗縣頭份市建國里大同路255號,份鎮公所公園路燈管理所,24.69660800,120.91130300,特優級,公園,女廁所,頭份鎮公所公園路燈管理所,0
10001,1000105,南港里,F050001183,四維公園-無障礙廁所,新北市新莊區南港里四維路186巷2號,新北市新莊區公所,25.02117000,121.42182500,不合格,公園,無障礙廁所,新北市新莊區公所,0
10003,1000313,澤仁里,H130000094,復興區衛生所1F性別友善廁所,桃園市復興區澤仁村中正路25號,桃園市復興區衛生所,24.81507100,121.35098200,特優級,民眾洽公場所,性別友善廁所,桃園市復興區衛生所,0
10009,1000904,福興里,P040000188,西螺鎮福興里活動中心2F右側-女廁,雲林縣西螺鎮福興里中市路31號,西螺鎮福興里辦公處,23.80234000,120.45974000,特優級,社福機構、集會場所,女廁所,西螺鎮公所,0
10007,1000717,舊社村,N170000156,社頭鄉老人文康活動中心-男廁,彰化縣社頭鄉舊社村社斗路一段295號,社頭鄉公所,23.89611812,120.59363276,特優級,社福機構、集會場所,男廁所,社頭鄉公所,0
10007,1000717,舊社村,N170000155,社頭鄉老人文康活動中心-女廁,彰化縣社頭鄉舊社村南勢巷9-16號,社頭鄉公所,23.89613039,120.59363410,特優級,社福機構、集會場所,女廁所,社頭鄉公所,0
10009,1000902,小東里,P020000218,斗南鎮小東社區活動中心-男廁,雲林縣斗南鎮小東里小東南路21號,雲林縣斗南鎮公所,23.68909400,120.46704000,特優級,社福機構、集會場所,男廁所,雲林縣斗南鎮公所,0
10009,1000902,小東里,P020000217,斗南鎮小東社區活動中心-女廁,雲林縣斗南鎮小東里小東南路21號,雲林縣斗南鎮公所,23.68909400,120.46704000,優等級,社福機構、集會場所,女廁所,雲林縣斗南鎮公所,0
10014,1001402,和平里,V020000131,成功鎮和平活動中心男廁,臺東縣成功鎮和平里和平路15號,臺東縣成功鎮公所,23.05696938,121.34533525,特優級,社福機構、集會場所,男廁所,臺東縣成功鎮公所,0
10003,1000313,澤仁里,H130000101,復興區衛生所4F性別友善廁所,桃園市復興區澤仁村中正路25號,桃園市復興區衛生所,24.81507100,121.35098200,特優級,民眾洽公場所,性別友善廁所,桃園市復興區衛生所,0
10003,1000313,澤仁里,H130000100,復興區衛生所3F女廁,桃園市復興區澤仁村中正路25號,桃園市復興區衛生所,24.81507100,121.35098200,特優級,民眾洽公場所,女廁所,桃園市復興區衛生所,0
10013,1001301,維新里,T010000756,屏東西市場一樓男廁,屏東縣屏東市維新里和平路320號,屏東縣政府工商科,22.67221400,120.47845000,特優級,商業營業場所,男廁所,屏東縣政府工商科,0
10013,1001301,維新里,T010000754,屏東西市場停車場無障礙廁所,屏東縣屏東市維新里和平路320號,屏東縣政府工商科,22.67221400,120.47845000,特優級,商業營業場所,無障礙廁所,屏東縣政府工商科,0
10013,1001301,維新里,T010000752,屏東西市場停車場男廁,屏東縣屏東市維新里和平路320號,屏東縣政府工商科,22.67221400,120.47845000,特優級,商業營業場所,男廁所,屏東縣政府工商科,0
10019,1000604,中社里,B120000288,臺中市港區藝術中心(雅書廊)2F-親子廁所,臺中市清水區中社里忠貞路21號,臺中市政府文化局,24.27046800,120.55834600,特優級,文化育樂活動場所,親子廁所,臺中市港區藝術中心,0
10004,1000401,十興里,J010000771,遠百竹北5F(北側)-男廁,新竹縣竹北市十興里莊敬北路18號,遠東百貨股份有限公司,24.82202000,121.02432400,特優級,商業營業場所,男廁所,遠東百貨竹北店,0
10004,1000401,十興里,J010000769,遠百竹北4F(南側)-女廁,新竹縣竹北市十興里莊敬北路18號,遠東百貨股份有限公司,24.82338000,121.02387500,特優級,商業營業場所,女廁所,遠東百貨竹北店,0
10005,1000512,明德村,K120000034,苗栗縣明德村7號道路公共廁所-女廁,苗栗縣頭屋鄉明德村明德45之1號,頭屋鄉公所,24.58748700,120.88765500,特優級,交通,女廁所,頭屋鄉公所建設課,0
